,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
25907,34,2,295922,15,10,4,6,1,4,1,0,0,40,8
25908,37,2,295949,11,9,2,2,0,4,1,0,1628,40,38
25909,37,2,295949,11,9,4,6,1,4,1,0,0,40,38
25910,17,2,295991,0,6,4,0,3,4,0,0,0,20,38
25911,24,2,296045,5,4,2,2,0,4,1,2635,0,38,38
25912,47,2,296066,15,10,2,9,0,4,1,0,0,40,38
25913,48,4,296066,15,10,2,13,0,4,1,0,0,50,38
25914,55,1,296085,7,12,2,9,0,1,1,0,0,40,38
25915,38,2,296125,11,9,5,8,4,2,0,0,0,30,38
25916,57,2,296152,15,10,0,3,2,4,0,594,0,10,38
25917,21,2,296158,11,9,4,2,3,4,1,0,0,35,38
25918,21,2,296158,11,9,4,7,3,4,1,0,0,40,38
25919,21,2,296158,0,6,2,7,0,4,1,0,0,25,38
25920,38,2,296212,9,13,2,2,0,4,1,0,0,45,38
25921,59,2,296253,11,9,0,3,1,4,0,0,0,40,38
25922,59,1,296253,12,14,0,9,4,4,0,8614,0,60,38
25923,32,2,296282,9,13,2,11,0,4,1,0,0,40,38
25924,33,5,296282,11,9,2,2,0,4,1,0,0,40,38
25925,38,2,296317,11,9,2,6,0,4,1,0,0,40,25
25926,44,5,296326,9,13,4,0,1,4,1,0,0,40,38
25927,28,2,296450,9,13,2,9,0,4,1,0,0,40,38
25928,30,2,296453,9,13,2,0,0,4,1,7298,0,40,38
25929,33,2,296453,12,14,2,12,0,4,1,0,0,15,38
25930,30,2,296453,11,9,4,2,1,4,1,0,0,35,38
25931,30,2,296462,12,14,4,9,1,2,1,0,0,30,38
25932,32,1,296466,12,14,4,9,1,4,1,0,0,60,38
25933,38,2,296478,8,11,2,2,0,4,1,7298,0,40,38
25934,35,2,296478,15,10,2,11,0,4,1,0,0,40,38
25935,60,2,296485,4,3,2,13,0,4,1,0,0,40,38
25936,30,2,296509,5,4,5,4,1,4,1,0,0,45,25
25937,28,1,296537,11,9,2,2,0,4,1,0,0,45,38
25938,33,2,296538,11,9,2,11,0,4,1,0,0,45,38
25939,20,2,296618,11,9,4,11,1,4,0,0,0,30,38
25940,34,2,296724,15,10,4,3,1,4,0,0,0,17,38
25941,44,2,296728,12,14,2,3,0,4,1,0,0,40,38
25942,42,2,296749,15,10,0,6,1,4,1,0,0,45,38
25943,42,0,296798,1,7,4,12,1,4,1,0,1340,40,38
25944,49,2,296849,15,10,2,3,0,4,1,0,0,40,38
25945,42,2,296982,15,10,0,11,4,4,1,0,0,40,38
25946,55,5,296991,14,15,2,9,0,4,1,15024,0,40,38
25947,38,2,296999,9,13,4,3,1,4,0,0,0,70,38
25948,36,2,296999,15,10,0,2,1,4,0,0,0,37,38
25949,34,2,297094,11,9,2,5,0,2,1,0,0,40,38
25950,23,2,297152,15,10,4,0,3,2,0,0,0,25,38
25951,25,2,297154,11,9,2,5,0,4,1,2407,0,40,38
25952,30,2,297155,15,10,0,0,4,2,0,0,0,40,38
25953,41,2,297186,11,9,2,13,5,4,0,0,0,40,38
25954,31,2,297188,12,14,4,9,1,4,0,0,0,60,38
25955,17,2,297246,1,7,4,8,3,4,0,0,0,9,38
25956,41,1,297248,14,15,2,9,0,4,1,0,2415,45,38
25957,60,2,297261,15,10,6,11,1,4,0,0,0,15,38
25958,27,2,297296,11,9,2,2,0,4,1,0,0,40,38
25959,42,2,297335,7,12,3,3,4,1,0,0,0,31,24
25960,36,2,297335,9,13,4,11,1,1,0,0,0,50,2
25961,22,2,297380,11,9,4,11,3,2,0,0,0,40,38
25962,40,2,297396,15,10,5,3,4,4,0,0,0,60,38
25963,37,1,297449,11,9,2,10,0,4,1,0,0,40,38
25964,36,2,297449,9,13,0,9,1,4,1,14084,0,40,38
25965,39,2,297449,9,13,2,9,0,4,1,0,0,40,38
25966,38,2,297449,9,13,2,0,0,4,1,7298,0,50,38
25967,27,2,297457,11,9,4,0,3,2,1,0,0,40,38
25968,35,2,297485,9,13,0,3,4,4,0,0,0,40,38
25969,25,2,297531,9,13,4,11,3,4,0,0,0,40,38
25970,29,2,297544,11,9,2,2,0,4,1,0,0,40,38
25971,50,5,297551,11,9,2,9,0,4,1,0,0,52,38
25972,35,2,297574,7,12,2,3,0,4,1,0,0,99,38
25973,45,2,297676,7,12,6,11,4,4,0,0,0,40,4
25974,28,2,297735,15,10,2,6,0,4,1,0,0,40,38
25975,28,5,297735,14,15,4,9,1,4,1,0,0,90,38
25976,28,2,297742,15,10,4,6,3,4,0,0,0,40,38
25977,46,1,297759,15,10,0,12,1,4,0,0,0,40,38
25978,35,2,297767,15,10,5,0,1,2,1,0,0,40,38
25979,53,4,297796,0,6,2,4,0,4,1,0,0,40,38
25980,39,2,297847,6,5,2,7,5,2,0,3411,0,34,38
25981,36,2,297847,11,9,4,7,1,2,0,0,2001,40,38
25982,47,2,297884,0,6,6,6,1,4,1,0,0,40,38
25983,45,2,297884,9,13,0,3,1,4,1,0,0,40,38
25984,49,2,297884,11,9,2,6,0,4,1,4064,0,50,38
25985,46,0,297906,9,13,2,9,0,1,1,0,0,50,38
25986,50,2,297906,15,10,2,11,0,1,1,0,0,50,38
25987,44,2,297991,7,12,4,3,1,1,0,0,0,50,38
25988,52,1,298035,12,14,2,9,0,4,1,0,0,40,38
25989,47,2,298037,8,11,0,9,4,4,0,0,0,44,38
25990,72,2,298070,8,11,5,7,4,4,0,6723,0,25,38
25991,63,2,298113,15,10,0,7,1,4,1,0,0,40,38
25992,47,2,298130,11,9,2,11,0,4,1,0,0,40,38
25993,49,2,298130,5,4,2,6,0,4,1,0,0,40,38
25994,45,4,298130,11,9,2,3,0,4,1,0,0,25,38
25995,43,2,298161,11,9,2,6,5,4,0,0,0,40,26
25996,52,2,298215,9,13,2,2,0,4,1,0,0,50,38
25997,54,3,298215,9,13,2,3,0,4,1,0,0,50,38
25998,53,3,298215,9,13,2,11,0,4,1,0,0,45,38
25999,25,2,298225,11,9,0,2,1,4,1,0,0,50,38
26000,25,2,298225,15,10,2,13,0,4,1,0,0,35,38
26001,26,2,298225,11,9,2,0,0,4,1,0,0,45,38
26002,20,2,298227,15,10,4,11,1,4,1,0,0,35,38
26003,22,2,298227,11,9,4,5,4,4,1,0,0,35,38
26004,63,4,298249,9,13,2,11,0,4,1,10605,0,40,38
26005,64,2,298301,11,9,2,7,0,4,1,0,0,40,38
26006,32,4,298332,9,13,2,9,0,4,1,0,0,45,38
26007,61,2,298400,9,13,0,11,1,2,1,4787,0,48,38
26008,37,4,298444,12,14,2,9,0,4,1,0,0,40,38
26009,49,1,298445,14,15,2,9,5,4,0,0,1977,60,38
26010,55,3,298449,9,13,2,3,0,4,1,0,2415,50,38
26011,22,2,298489,15,10,4,2,3,4,1,0,0,40,38
26012,57,2,298507,9,13,2,9,0,4,1,3103,0,40,38
26013,27,1,298510,11,9,0,10,3,4,1,0,0,40,38
26014,37,2,298539,11,9,2,3,0,4,1,0,1902,55,38
26015,58,2,298601,6,5,2,6,0,2,1,3781,0,40,38
26016,40,0,298635,12,14,2,12,0,1,1,0,1902,40,29
26017,35,2,298635,9,13,4,11,1,1,1,0,0,50,38
26018,20,2,298635,15,10,4,11,3,1,1,0,0,30,29
26019,27,2,298635,12,14,2,9,0,1,1,0,0,40,16
26020,58,0,298643,11,9,0,0,4,2,0,0,0,40,38
26021,49,2,298659,11,9,2,11,0,4,1,0,0,15,25
26022,28,0,298661,9,13,4,12,1,2,0,0,0,40,38
26023,56,2,298695,5,4,2,6,0,4,1,0,0,48,38
26024,28,2,298696,9,13,4,0,3,4,0,0,0,40,38
26025,36,1,298717,11,9,2,3,0,4,1,0,0,40,38
26026,33,1,298785,0,6,0,13,1,4,1,0,0,40,38
26027,46,5,298786,15,10,4,7,3,2,0,0,0,40,38
26028,66,4,298834,8,11,2,9,0,4,1,0,0,50,38
26029,66,2,298834,15,10,2,10,0,4,1,0,0,40,1
26030,38,2,298841,15,10,4,3,1,4,0,0,0,45,38
26031,38,2,298841,11,9,0,0,3,4,0,0,0,40,38
26032,18,2,298860,2,8,4,5,3,4,1,0,0,20,38
26033,18,2,298860,1,7,4,11,3,4,1,0,0,20,38
26034,23,5,298871,15,10,2,0,0,1,1,0,0,40,39
26035,27,2,298871,9,13,4,7,1,1,1,0,0,40,29
26036,31,2,298871,10,16,2,9,0,1,1,0,0,40,2
26037,44,2,298885,11,9,2,2,0,4,1,0,0,40,38
26038,19,2,298891,1,7,4,11,1,4,0,0,0,40,15
26039,31,2,298995,11,9,2,7,5,2,0,0,0,35,38
26040,38,3,299036,9,13,2,11,0,4,1,0,0,55,38
26041,20,2,299047,15,10,4,7,1,4,0,0,0,20,38
26042,19,2,299050,15,10,4,0,3,4,1,0,0,20,38
26043,19,2,299050,1,7,2,2,0,4,1,0,0,60,38
26044,53,2,299080,15,10,4,0,4,2,0,0,0,40,38
26045,21,5,299153,15,10,4,0,3,4,0,0,0,15,38
26046,43,2,299197,15,10,2,0,0,4,1,0,0,40,38
26047,30,2,299223,15,10,0,11,4,0,0,0,0,40,38
26048,48,2,299291,11,9,2,13,0,4,1,0,0,44,38
26049,54,2,299324,4,3,3,6,4,4,1,0,0,40,25
26050,35,2,299353,11,9,4,7,4,2,0,0,0,40,38
26051,57,2,299358,11,9,6,7,2,4,0,0,1719,25,38
26052,20,2,299399,15,10,4,11,3,4,0,0,0,20,38
26053,28,2,299422,5,4,2,5,0,4,1,0,0,40,25
26054,41,2,299505,11,9,5,2,1,2,1,0,0,40,38
26055,30,2,299507,7,12,5,7,4,4,0,0,0,40,38
26056,34,2,299507,8,11,4,2,1,4,0,0,0,40,38
26057,19,2,299598,11,9,4,5,3,4,1,0,0,16,38
26058,34,2,299635,12,14,2,3,0,4,1,0,1902,50,38
26059,32,2,299635,8,11,2,2,0,4,1,0,0,45,38
26060,32,2,299635,15,10,2,3,0,4,1,0,0,50,10
26061,29,2,299705,15,10,4,5,4,2,1,0,0,37,38
26062,25,2,299765,15,10,5,0,2,2,0,0,0,40,22
26063,26,2,299810,11,9,4,11,1,4,0,0,0,50,38
26064,38,2,299810,11,9,2,5,0,2,1,0,0,40,38
26065,40,2,299813,1,7,4,6,1,4,0,0,0,37,5
26066,41,3,299813,6,5,2,11,5,4,0,0,0,70,5
26067,39,2,299828,4,3,5,11,4,2,0,0,0,30,32
26068,50,0,299831,15,10,0,0,4,4,0,0,880,40,38
26069,25,2,299908,15,10,2,3,5,2,0,0,0,40,38
26070,57,2,300104,11,9,2,2,0,4,1,0,0,84,38
26071,48,2,300168,2,8,5,0,3,2,0,0,0,40,38
26072,23,2,300275,11,9,4,11,1,4,1,0,0,48,38
26073,26,2,300290,1,7,0,0,3,4,0,0,0,40,38
26074,18,2,300379,2,8,4,0,3,4,1,0,0,12,38
26075,73,4,300404,15,10,2,11,0,4,1,0,0,6,38
26076,43,2,300528,15,10,2,13,0,4,1,0,0,40,38
26077,44,2,300528,1,7,2,0,0,4,1,0,0,40,38
26078,24,2,300584,11,9,4,5,4,4,1,0,0,40,38
26079,58,5,300623,11,9,0,0,4,4,0,0,0,40,38
26080,34,2,300681,15,10,2,9,0,2,1,0,0,40,22
26081,35,1,300681,11,9,2,10,0,2,1,7298,0,35,38
26082,33,1,300681,11,9,4,7,1,2,1,0,0,40,38
26083,31,2,300687,11,9,4,7,1,2,1,0,0,40,38
26084,34,2,300687,11,9,2,2,0,2,1,0,0,40,38
26085,39,2,300760,11,9,0,12,4,4,0,0,0,50,38
26086,27,4,300777,11,9,0,13,1,4,1,0,0,70,38
26087,27,2,300783,15,10,2,11,5,4,0,0,0,42,38
26088,21,2,300812,15,10,4,7,3,4,1,0,0,25,38
26089,51,2,300816,9,13,4,0,4,4,1,0,0,20,38
26090,36,2,300829,7,12,0,0,4,4,0,0,0,42,38
26091,22,2,300871,15,10,4,0,3,4,1,0,0,40,38
26092,22,2,300871,15,10,2,12,0,4,1,0,0,40,38
26093,57,2,300908,7,12,0,6,1,4,1,0,0,75,38
26094,28,2,300915,11,9,2,13,0,4,1,0,0,60,38
26095,40,3,301007,9,13,2,9,0,4,1,0,0,60,38
26096,29,0,301010,15,10,4,1,1,2,1,0,0,60,38
26097,50,2,301024,9,13,5,11,1,4,1,0,0,40,38
26098,29,2,301031,11,9,2,13,0,2,1,0,0,40,38
26099,37,2,301070,11,9,0,4,4,4,1,0,0,45,38
26100,63,2,301108,1,7,2,11,0,4,1,0,0,22,38
26101,31,2,301168,15,10,4,2,1,4,1,0,0,40,21
26102,24,2,301199,15,10,4,12,3,4,0,0,0,20,38
26103,20,2,301199,15,10,4,7,3,4,0,0,0,24,38
26104,21,2,301199,15,10,4,6,3,4,0,0,0,40,38
26105,73,2,301210,3,2,2,13,0,4,1,0,1735,20,38
26106,36,2,301227,4,3,5,8,4,3,0,0,0,35,25
26107,52,2,301229,8,11,5,11,4,4,0,0,0,40,38
26108,27,2,301302,9,13,4,2,1,4,1,0,0,50,38
26109,35,2,301369,2,8,4,6,4,2,0,0,0,40,38
26110,64,0,301383,7,12,2,3,0,4,1,9386,0,45,38
26111,21,2,301408,15,10,4,11,3,4,0,0,1602,22,38
26112,57,2,301514,11,9,2,11,0,4,1,0,0,40,38
26113,31,5,301526,15,10,3,7,2,4,1,0,0,40,38
26114,21,2,301556,11,9,4,7,3,4,0,0,0,19,38
26115,37,2,301568,2,8,4,7,3,4,0,0,0,40,38
26116,37,4,301568,11,9,2,9,5,4,0,0,0,35,38
26117,39,2,301568,15,10,0,11,4,4,0,0,0,40,38
26118,29,5,301582,15,10,2,10,0,4,1,0,0,40,38
26119,50,2,301583,11,9,4,6,1,4,1,0,0,40,38
26120,34,2,301591,11,9,4,3,4,4,0,0,0,35,38
26121,19,2,301606,15,10,4,7,3,2,1,0,0,35,38
26122,35,2,301614,11,9,2,7,0,4,1,0,0,60,38
26123,39,1,301614,8,11,2,10,0,4,1,0,0,48,38
26124,39,1,301614,1,7,2,7,0,4,1,0,0,40,38
26125,36,2,301614,11,9,2,2,0,4,1,0,0,40,38
26126,31,2,301637,8,11,4,4,3,4,1,0,0,40,38
26127,43,1,301638,2,8,2,13,0,4,1,0,1579,40,38
26128,27,2,301654,11,9,4,3,3,4,0,0,0,40,38
26129,28,2,301654,9,13,4,9,1,4,0,0,0,40,38
26130,21,2,301694,11,9,4,2,1,4,1,0,0,35,25
26131,38,2,301743,11,9,0,7,1,4,0,0,0,35,38
26132,19,2,301747,11,9,5,0,3,4,0,0,0,30,38
26133,18,2,301762,11,9,4,0,3,4,0,0,0,25,38
26134,45,2,301802,9,13,2,13,0,4,1,0,0,50,38
26135,18,2,301814,11,9,4,11,1,4,0,0,0,20,38
26136,56,2,301835,4,3,5,6,1,4,1,0,0,40,38
26137,35,2,301862,11,9,2,6,0,4,1,0,0,40,38
26138,35,2,301862,11,9,4,2,4,4,1,0,0,50,38
26139,58,2,301867,11,9,2,4,0,4,1,0,0,40,38
26140,18,2,301867,11,9,4,11,3,0,0,0,0,20,38
26141,33,2,301867,15,10,4,0,4,1,0,0,0,35,38
26142,39,2,301867,9,13,0,0,1,1,0,0,0,24,29
26143,19,2,301911,15,10,4,11,3,1,1,0,0,35,24
26144,18,2,301948,11,9,4,10,3,4,1,34095,0,3,38
26145,43,2,302041,11,9,4,0,1,2,0,0,0,40,38
26146,66,2,302072,7,12,0,0,4,4,0,0,0,40,38
26147,26,2,302097,11,9,2,6,0,4,1,3464,0,48,38
26148,41,2,302122,8,11,0,2,1,4,0,0,0,40,38
26149,54,2,302146,11,9,5,7,4,2,0,0,0,20,38
26150,51,2,302146,1,7,4,7,1,2,0,0,0,40,38
26151,30,2,302149,9,13,2,11,0,1,1,0,0,40,18
26152,35,1,302149,9,13,2,11,0,1,1,7298,0,40,29
26153,23,2,302195,9,13,2,9,0,4,1,0,0,40,38
26154,22,6,302347,11,9,4,5,3,4,1,4416,0,40,38
26155,50,2,302372,9,13,2,9,0,4,1,0,0,40,38
26156,27,2,302406,15,10,2,11,0,4,1,0,0,40,38
26157,28,2,302406,14,15,4,9,1,4,1,0,0,60,38
26158,27,2,302406,12,14,2,9,0,4,1,0,0,55,38
26159,27,2,302422,15,10,4,6,3,4,1,0,0,40,38
26160,29,1,302422,8,11,4,10,1,4,1,0,1564,56,38
26161,27,2,302422,11,9,4,0,1,4,1,0,0,40,38
26162,44,2,302424,11,9,0,6,1,4,1,0,0,55,38
26163,30,2,302438,11,9,4,6,1,4,1,0,0,40,38
26164,25,2,302465,2,8,4,6,1,4,1,0,1741,40,38
26165,30,2,302473,11,9,4,0,3,4,0,0,0,40,38
26166,51,2,302579,11,9,0,7,2,2,0,0,0,30,38
26167,26,2,302603,11,9,4,13,3,4,1,0,0,45,38
26168,37,2,302604,15,10,5,7,2,4,0,0,0,40,38
26169,48,3,302612,12,14,2,7,0,4,1,0,0,40,38
26170,31,2,302626,15,10,0,0,4,4,0,0,0,40,38
26171,50,3,302708,9,13,2,3,0,1,1,7688,0,50,23
26172,47,2,302711,1,7,0,0,4,4,0,0,0,40,38
26173,34,2,302770,15,10,2,11,0,4,1,0,0,60,38
26174,32,2,302845,11,9,2,3,5,4,0,0,0,48,38
26175,51,2,302847,11,9,2,2,0,4,1,0,0,54,38
26176,53,4,302847,11,9,2,11,0,4,1,0,0,35,38
26177,52,2,302847,1,7,2,6,0,4,1,0,0,40,38
26178,18,2,302859,11,9,4,11,3,4,1,0,0,20,38
26179,53,2,302868,9,13,2,11,0,4,1,0,0,50,38
26180,19,2,302945,15,10,4,0,3,4,1,0,0,10,36
26181,31,2,303032,15,10,4,7,4,2,0,0,0,40,38
26182,42,4,303044,11,9,2,4,0,1,1,0,0,40,0
26183,43,2,303051,8,11,2,3,0,4,1,15024,0,40,38
26184,56,3,303090,15,10,2,11,0,4,1,0,0,50,38
26185,23,2,303121,15,10,4,0,3,4,1,0,0,30,38
26186,42,2,303155,7,12,0,0,1,4,1,0,0,40,38
26187,42,2,303155,9,13,2,3,0,4,1,0,0,50,38
26188,59,5,303176,15,10,2,3,0,4,1,0,2179,40,38
26189,40,1,303212,9,13,2,9,0,4,1,0,0,40,38
26190,40,2,303291,15,10,2,7,5,4,0,0,0,35,38
26191,24,2,303296,15,10,2,0,5,1,0,0,0,40,24
26192,42,2,303388,15,10,2,3,0,4,1,0,0,65,38
26193,25,2,303431,11,9,2,0,5,4,0,0,0,40,38
26194,28,2,303440,9,13,5,3,1,4,0,0,0,50,38
26195,29,5,303446,9,13,2,9,0,4,1,0,0,25,26
26196,59,1,303455,12,14,6,9,4,4,0,4787,0,60,38
26197,52,5,303462,15,10,5,10,4,4,1,0,0,40,38
26198,53,2,303462,11,9,2,6,0,4,1,0,0,30,38
26199,30,1,303485,15,10,4,13,4,2,0,0,0,40,38
26200,41,2,303510,11,9,2,3,0,4,1,0,0,40,38
26201,44,2,303521,15,10,0,2,1,4,1,0,0,40,38
26202,20,2,303565,15,10,4,5,3,2,1,0,0,40,10
26203,70,4,303588,15,10,2,12,0,4,1,0,0,20,38
26204,47,2,303637,11,9,2,3,0,4,1,0,0,49,38
26205,30,4,303692,11,9,2,3,0,4,1,0,0,75,38
26206,38,0,303817,15,10,0,3,1,2,0,0,0,40,38
26207,22,2,303822,0,6,4,2,3,4,1,0,0,40,38
26208,31,2,303851,11,9,2,13,0,4,1,0,0,50,38
26209,71,1,303860,12,14,6,3,1,4,1,2050,0,20,38
26210,34,1,303867,6,5,4,7,3,4,1,0,0,40,38
26211,30,2,303867,11,9,5,13,1,4,1,0,0,44,38
26212,33,2,303867,15,10,2,3,0,4,1,0,0,50,38
26213,34,2,303867,9,13,2,9,0,4,1,0,0,40,38
26214,46,1,303918,11,9,2,10,0,4,1,7688,0,96,38
26215,32,2,303942,11,9,2,6,0,4,1,0,0,40,38
26216,28,2,303954,11,9,2,2,0,4,1,0,1848,42,38
26217,27,2,303954,9,13,2,11,0,4,1,0,0,45,38
26218,26,2,303973,11,9,4,8,2,4,0,0,1602,15,25
26219,57,2,303986,4,3,4,7,1,4,1,0,0,40,4
26220,30,2,303990,11,9,4,13,1,4,1,0,0,60,38
26221,34,2,304030,11,9,2,0,0,2,1,0,0,40,38
26222,25,2,304032,11,9,4,0,3,4,1,0,0,36,38
26223,47,2,304133,15,10,2,3,0,4,1,0,0,45,38
26224,18,2,304169,1,7,4,11,3,4,1,0,0,35,38
26225,43,2,304175,12,14,2,9,0,4,1,0,0,50,38
26226,32,5,304212,11,9,4,3,1,4,1,0,0,50,38
26227,31,3,304212,15,10,4,3,3,4,1,0,0,45,38
26228,49,1,304246,12,14,5,9,4,4,0,0,0,70,38
26229,50,2,304260,7,12,0,0,1,1,1,0,0,40,38
26230,26,2,304283,11,9,2,6,0,4,1,0,0,40,38
26231,42,5,304302,11,9,2,13,0,0,1,0,0,40,38
26232,21,2,304302,11,9,4,5,3,0,1,0,0,40,38
26233,53,2,304353,15,10,2,2,0,4,1,0,0,36,38
26234,24,2,304386,11,9,4,7,3,4,0,0,0,30,38
26235,23,1,304386,11,9,4,7,1,4,0,0,0,40,38
26236,49,2,304416,1,7,2,11,5,4,0,0,0,40,38
26237,24,2,304463,15,10,2,2,0,4,1,0,0,65,38
26238,19,2,304469,0,6,4,4,3,4,1,0,0,25,38
26239,53,2,304504,15,10,2,13,0,4,1,0,1887,45,38
26240,44,2,304530,15,10,0,2,1,4,1,0,0,55,38
26241,70,2,304570,9,13,6,6,2,1,1,0,0,32,29
26242,45,2,304570,9,13,2,3,0,1,1,0,0,60,2
26243,29,2,304595,12,14,4,11,1,4,1,0,0,50,38
26244,24,2,304602,11,9,4,5,3,4,1,0,0,40,38
26245,22,2,304602,11,9,4,5,3,4,1,0,0,40,38
26246,21,4,304602,8,11,4,4,3,4,1,0,0,98,38
26247,34,4,304622,9,13,0,9,4,4,0,0,0,50,38
26248,19,2,304643,15,10,4,11,3,4,1,0,0,20,38
26249,38,2,304651,11,9,0,13,1,4,1,0,0,60,38
26250,38,2,304651,11,9,2,0,0,4,1,0,0,45,38
26251,22,2,304710,9,13,4,0,1,1,0,0,0,10,39
26252,20,2,304710,15,10,4,11,3,1,0,0,0,20,38
26253,59,2,304779,5,4,2,6,0,4,1,0,0,40,38
26254,48,2,304791,15,10,6,0,1,4,0,0,0,40,38
26255,47,2,304857,12,14,5,12,1,4,1,27828,0,40,38
26256,34,2,304872,6,5,0,7,4,4,0,0,0,40,38
26257,41,2,304906,9,13,2,3,0,4,1,0,0,40,38
26258,43,3,304906,9,13,2,11,0,4,1,0,0,45,38
26259,21,2,304949,15,10,4,9,3,4,0,0,0,10,38
26260,51,3,304955,12,14,2,3,0,4,1,0,0,50,38
26261,50,3,304955,9,13,2,11,0,4,1,0,0,60,38
26262,28,1,304960,7,12,4,0,1,4,0,0,1980,40,38
26263,45,1,304973,11,9,2,10,0,4,1,0,0,78,38
26264,52,1,305053,11,9,2,2,0,4,1,0,2051,40,38
26265,51,2,305147,9,13,4,9,1,4,1,0,0,40,38
26266,50,2,305147,9,13,2,2,0,4,1,0,0,40,38
26267,46,2,305160,3,2,2,5,0,4,1,0,0,40,25
26268,37,2,305259,7,12,0,3,1,4,0,0,0,48,38
26269,26,2,305304,1,7,2,6,0,4,1,0,0,40,38
26270,50,2,305319,5,4,2,2,0,4,1,0,0,40,38
26271,36,2,305352,0,6,0,2,2,2,1,0,0,40,38
26272,37,2,305379,9,13,2,3,0,4,1,0,0,50,38
26273,21,2,305446,15,10,4,3,1,4,1,0,0,40,38
26274,20,2,305446,11,9,4,7,3,4,1,0,0,30,38
26275,25,4,305449,15,10,4,6,3,4,1,0,0,40,38
26276,22,2,305466,11,9,4,5,1,4,1,0,0,40,38
26277,25,2,305472,7,12,4,6,3,2,1,0,0,48,38
26278,23,5,305498,8,11,4,12,1,4,0,0,0,40,38
26279,22,2,305498,11,9,0,11,3,4,0,0,0,33,38
26280,39,1,305597,11,9,5,3,4,4,1,0,0,40,38
26281,39,2,305597,11,9,2,2,0,4,1,0,0,40,38
26282,37,2,305597,9,13,2,9,0,4,1,0,0,45,38
26283,39,2,305597,8,11,2,2,0,4,1,0,0,40,38
26284,38,2,305597,11,9,4,13,4,4,1,0,0,40,38
26285,37,2,305597,11,9,0,2,1,4,1,0,0,40,38
26286,34,2,305619,11,9,2,2,0,4,1,0,0,40,38
26287,27,2,305647,7,12,2,0,0,4,1,0,0,40,38
26288,49,2,305657,5,4,2,6,0,4,1,0,0,40,38
26289,51,2,305673,8,11,2,2,0,4,1,0,0,40,1
26290,31,2,305692,15,10,2,11,5,2,0,0,0,40,38
26291,36,1,305714,11,9,4,7,4,2,0,0,0,70,38
26292,45,5,305739,15,10,0,0,1,4,0,0,0,40,38
26293,56,1,305767,11,9,2,7,0,1,1,0,0,40,2
26294,21,2,305781,11,9,4,5,4,4,1,0,0,45,38
26295,22,2,305781,11,9,4,11,1,4,1,0,0,45,1
26296,19,4,305834,15,10,4,2,3,4,0,0,0,25,38
26297,40,2,305846,15,10,2,0,5,4,0,0,0,40,38
26298,55,0,305850,14,15,2,3,0,4,1,15024,0,40,38
26299,21,2,305874,15,10,2,7,0,4,1,0,0,40,38
26300,21,2,305874,15,10,2,2,0,4,1,0,0,54,38
26301,20,2,305874,15,10,4,13,3,4,1,0,0,40,38
26302,51,2,306108,10,16,4,9,1,4,1,0,0,40,38
26303,52,2,306108,11,9,2,6,0,4,1,0,0,40,38
26304,21,2,306114,11,9,4,7,1,4,1,0,0,35,38
26305,21,2,306114,15,10,4,0,3,4,1,0,0,20,38
26306,36,3,306156,15,10,2,11,0,4,1,15024,0,60,38
26307,55,2,306164,11,9,2,7,0,2,1,0,0,40,38
26308,47,2,306183,15,10,0,7,3,4,0,0,0,44,38
26309,46,2,306183,11,9,4,0,4,4,0,0,0,37,38
26310,34,2,306215,8,11,4,5,1,2,1,0,0,40,38
26311,26,2,306225,9,13,4,3,1,1,0,0,0,40,30
26312,19,2,306225,11,9,4,5,3,4,1,0,0,25,38
26313,40,2,306225,11,9,0,2,1,1,0,0,0,40,23
26314,58,2,306233,9,13,2,11,0,4,1,15024,0,40,38
26315,49,3,306289,11,9,2,3,0,4,1,0,0,40,38
26316,33,5,306309,12,14,4,9,1,4,1,0,0,50,38
26317,25,2,306352,8,11,2,12,0,4,1,0,0,40,25
26318,30,2,306383,15,10,0,5,1,4,1,0,0,50,38
26319,41,2,306405,15,10,2,12,5,4,0,0,0,40,38
26320,44,0,306440,11,9,0,2,1,4,1,0,0,40,38
26321,43,2,306440,14,15,4,9,1,4,1,0,0,66,9
26322,31,2,306459,3,2,5,5,4,4,1,0,0,35,15
26323,24,2,306460,11,9,4,4,4,4,1,0,0,40,38
26324,19,2,306467,15,10,4,7,3,4,0,0,0,20,38
26325,47,5,306473,7,12,2,13,0,4,1,0,0,40,38
26326,41,2,306495,11,9,2,4,0,4,1,0,0,40,38
26327,40,1,306495,9,13,2,9,0,4,1,0,0,35,38
26328,42,2,306496,11,9,2,7,0,4,1,0,0,40,38
26329,25,2,306513,15,10,2,0,0,4,1,0,0,45,38
26330,26,2,306513,15,10,4,5,3,4,1,0,0,40,38
26331,24,0,306515,11,9,4,0,1,4,0,0,0,40,38
26332,36,2,306567,11,9,2,13,5,4,0,0,0,40,38
26333,22,2,306593,11,9,4,2,3,4,1,0,0,40,38
26334,23,2,306601,9,13,4,2,1,0,1,0,0,40,25
26335,20,2,306639,15,10,4,5,3,4,1,0,0,20,38
26336,39,2,306646,15,10,2,11,0,4,1,3103,0,50,38
26337,39,2,306646,7,12,2,3,0,4,1,0,0,50,38
26338,36,2,306646,9,13,2,3,0,4,1,0,0,55,38
26339,25,2,306666,15,10,2,11,0,2,1,0,0,45,38
